order_id,order_date,customer_id,store_id,country,sales_channel,order_status,payment_method,gross_amount_eur,discount_amount_eur,net_amount_eur
O0040366,2025-12-15,C001868,S016,Serbia,store,completed,card,611.05,0,611.05
O0040367,2024-12-07,,,Cyprus,marketplace,completed,card,656.96,6.26,650.7
O0040368,2023-01-05,C009724,S007,Cyprus,store,completed,card,541.39,22.75,518.64
O0040369,2023-09-09,C009881,,Serbia,web,completed,card,99.89,0,99.89
O0040370,2023-03-05,C006950,S016,Serbia,store,refunded,card,227.3,7.47,219.83
O0040371,2025-11-20,C005580,,Serbia,marketplace,completed,wallet,296.35,0,296.35
O0040372,2023-07-25,C010503,,Serbia,web,completed,card,17.19,0,17.19
O0040373,2024-01-23,C007740,,Cyprus,mobile_app,completed,card,138.55,0,138.55
O0040374,2023-03-16,C007094,,Cyprus,mobile_app,completed,wallet,73.59,5.89,67.7
O0040375,2025-08-15,C007603,S016,Serbia,store,completed,cash,94.27,0,94.27
O0040376,2023-01-03,C007201,,Cyprus,marketplace,completed,card,180.52,0,180.52
O0040377,2023-04-15,C005881,,Cyprus,web,completed,bank_transfer,200.51,0,200.51
O0040378,2024-07-07,C006436,,Cyprus,marketplace,completed,wallet,147.68,0,147.68
O0040379,2025-07-23,C009723,,Cyprus,mobile_app,completed,bank_transfer,146.78,14.68,132.1
O0040380,2025-08-29,C010283,,Cyprus,marketplace,completed,card,81.47,1,80.47
O0040381,2023-09-04,C002126,S005,Serbia,store,cancelled,card,609.42,13.85,595.57
O0040382,2024-01-24,,,Cyprus,marketplace,completed,wallet,1035.12,15.03,1020.09
O0040383,2024-05-07,C008111,,Serbia,marketplace,completed,card,662.93,14.13,648.8
O0040384,2024-05-08,C010398,S013,Cyprus,store,completed,card,251.02,12.55,238.47
O0040385,2023-11-09,C005056,,Serbia,mobile_app,completed,bank_transfer,126.05,17.65,108.4
O0040386,2024-07-22,C003910,,Cyprus,marketplace,completed,wallet,50.32,0,50.32
O0040387,2023-03-04,C005627,,Cyprus,web,completed,wallet,45.68,2.28,43.4
O0040388,2023-12-09,C004244,S017,Cyprus,store,completed,card,1155.07,0,1155.07
O0040389,2024-02-15,C000132,,Cyprus,marketplace,completed,card,156.75,4.34,152.41
O0040390,2023-04-15,C002320,,Cyprus,web,completed,card,928.67,2.9,925.77
O0040391,2024-06-28,,,Serbia,mobile_app,completed,card,149.12,13.42,135.7
O0040392,2025-11-22,,S016,Serbia,store,completed,cash,31.99,0,31.99
O0040393,2025-05-25,C001012,,Cyprus,mobile_app,completed,card,351.19,17.09,334.1
O0040394,2023-05-28,C007068,,Serbia,mobile_app,completed,bank_transfer,16.31,0.65,15.66
O0040395,2023-02-26,C010524,,Cyprus,web,completed,bank_transfer,98.79,0,98.79
O0040396,2023-07-09,C009172,,Cyprus,marketplace,completed,card,244.57,3.67,240.9
O0040397,2025-10-06,C006427,,Serbia,web,completed,card,70.85,4.25,66.6
O0040398,2024-09-16,C005659,,Cyprus,web,completed,card,180.87,5.43,175.44
O0040399,2024-03-01,C006861,S017,Cyprus,store,completed,card,195.42,0,195.42
O0040400,2024-08-10,C007477,,Serbia,mobile_app,completed,card,219.48,11.49,207.99
O0040401,2024-04-22,C000811,,Serbia,mobile_app,completed,card,867.66,0,867.66
O0040402,2025-06-01,C005653,S015,Cyprus,store,completed,card,456.09,35.54,420.55
O0040403,2025-10-04,C004613,,Serbia,web,completed,card,238.52,0,238.52
O0040404,2024-02-03,C009405,S005,Serbia,store,cancelled,cash,108.15,9.73,98.42
O0040405,2025-11-30,C010967,S003,Serbia,store,completed,card,50.86,0.1,50.76
O0040406,2025-07-28,C009479,S007,Cyprus,store,cancelled,card,284.77,18.63,266.14
O0040407,2025-07-21,C007474,S001,Cyprus,store,completed,wallet,105,5.71,99.29
O0040408,2025-09-28,C004852,,Serbia,mobile_app,cancelled,card,10.22,0,10.22
O0040409,2023-05-27,C009856,,Cyprus,web,completed,card,286.63,0.78,285.85
O0040410,2024-07-23,C005029,,Serbia,mobile_app,completed,card,14.19,0.42,13.77
O0040411,2024-10-14,C010413,,Serbia,marketplace,completed,wallet,538.43,14.28,524.15
O0040412,2024-07-14,C010042,,Serbia,marketplace,completed,card,19.15,1.57,17.58
O0040413,2024-07-09,C006135,,Cyprus,web,completed,card,1237.6,41.95,1195.65
O0040414,2023-03-30,C007649,S014,Serbia,store,completed,cash,55.18,4.97,50.21
O0040415,2023-10-10,C003149,,Serbia,web,completed,card,355.85,10.28,345.57
O0040416,2024-03-29,C009915,,Cyprus,mobile_app,completed,wallet,95.65,2.59,93.06
O0040417,2025-08-20,C005667,,Serbia,mobile_app,completed,card,193.98,0,193.98
O0040418,2025-07-22,C000022,,Serbia,web,completed,wallet,301.17,7.83,293.34
O0040419,2023-06-10,C003842,S003,Serbia,store,completed,card,4.2,0.29,3.91
O0040420,2023-01-10,C010457,,Cyprus,web,completed,card,89.93,0,89.93
O0040421,2024-10-15,C011016,S017,Cyprus,store,completed,cash,145.8,2.38,143.42
O0040422,2023-12-25,C008797,,Cyprus,marketplace,completed,card,592.11,13.98,578.13
O0040423,2023-06-29,C003422,,Serbia,web,completed,card,285.76,20.98,264.78
O0040424,2024-07-29,C006594,,Cyprus,web,completed,bank_transfer,803.74,0,803.74
O0040425,2023-08-13,C009219,S006,Cyprus,store,completed,card,79.08,0,79.08
O0040426,2024-09-11,C000130,S015,Cyprus,store,completed,card,117.68,7.29,110.39
O0040427,2023-04-22,C007357,S001,Cyprus,store,completed,cash,41.7,0,41.7
O0040428,2025-03-06,C008913,S010,Serbia,store,completed,card,226.45,6.55,219.9
O0040429,2024-12-01,C000944,S004,Serbia,store,completed,cash,76.9,6.92,69.98
O0040430,2024-10-21,C007695,,Cyprus,mobile_app,completed,card,931.58,8.11,923.47
O0040431,2024-02-23,C005231,,Cyprus,web,completed,card,56.13,0,56.13
O0040432,2023-10-01,C010642,S017,Cyprus,store,completed,cash,134.64,8.89,125.75
O0040433,2025-05-14,C011391,,Serbia,mobile_app,completed,card,436.96,0,436.96
O0040434,2025-10-15,C010902,,Serbia,marketplace,completed,card,909.29,66.06,843.23
O0040435,2024-10-15,C002458,,Serbia,web,completed,card,27.88,0,27.88
O0040436,2024-02-18,C004949,,Cyprus,mobile_app,completed,bank_transfer,46.92,1.88,45.04
O0040437,2023-09-12,C007345,,Serbia,web,completed,card,326.31,0,326.31
O0040438,2024-02-21,C006609,,Serbia,marketplace,completed,card,53.42,0,53.42
O0040439,2025-07-12,C007817,,Cyprus,web,completed,card,198.44,0,198.44
O0040440,2025-08-26,C009973,,Serbia,web,completed,card,455.28,0,455.28
O0040441,2023-02-14,C004633,,Serbia,web,completed,card,1864.53,134.04,1730.49
O0040442,2023-11-27,C007813,,Serbia,web,completed,card,107.9,1.08,106.82
O0040443,2023-01-10,C000462,,Serbia,web,completed,card,125.41,0,125.41
O0040444,2024-08-06,C011781,S007,Cyprus,store,completed,card,98.19,1.76,96.43
O0040445,2023-07-18,C009600,,Serbia,mobile_app,completed,wallet,12.89,0.26,12.63
O0040446,2025-08-15,,,Serbia,mobile_app,completed,wallet,173.43,0,173.43
O0040447,2024-02-27,C006076,,Serbia,web,completed,card,133.61,12.26,121.35
O0040448,2023-05-06,C008625,S015,Cyprus,store,completed,wallet,833.24,0.21,833.03
O0040449,2024-01-12,C007187,,Serbia,web,completed,card,55.19,3.31,51.88
O0040450,2024-12-02,C005372,,Serbia,marketplace,completed,card,311.4,10.34,301.06
O0040451,2024-11-10,C008188,S009,Cyprus,store,completed,cash,2475.88,65.82,2410.06
O0040452,2025-08-26,C005944,,Cyprus,web,completed,card,146.7,0,146.7
O0040453,2023-08-09,C000222,,Serbia,web,completed,wallet,276.42,6.74,269.68
O0040454,2024-02-20,C009341,S012,Serbia,store,completed,card,120.86,0,120.86
O0040455,2025-11-05,C010414,,Cyprus,mobile_app,cancelled,card,13.23,0,13.23
O0040456,2023-10-13,C010754,S009,Cyprus,store,completed,card,39.78,3.98,35.8
O0040457,2023-02-22,C004135,S011,Cyprus,store,completed,card,133.66,2.77,130.89
O0040458,2023-01-24,C010851,S014,Serbia,store,completed,card,633.45,4.53,628.92
O0040459,2023-05-12,C007748,,Serbia,web,completed,card,28.58,0,28.58
O0040460,2024-09-05,C006004,,Serbia,mobile_app,completed,card,167.43,9.03,158.4
O0040461,2023-11-03,C006555,,Cyprus,mobile_app,completed,card,159.57,7.22,152.35
O0040462,2023-06-24,C010024,,Serbia,mobile_app,completed,card,234.95,4.29,230.66
O0040463,2025-12-25,C003476,,Serbia,web,completed,card,18.21,0,18.21
O0040464,2023-08-24,C004380,,Serbia,mobile_app,completed,card,592.62,59.26,533.36
O0040465,2024-05-01,C003809,,Serbia,mobile_app,completed,wallet,69.19,0,69.19
O0040466,2025-08-04,C000452,,Serbia,mobile_app,completed,bank_transfer,164.79,1.73,163.06
O0040467,2024-11-02,C008786,S009,Cyprus,store,completed,wallet,81.49,0,81.49
O0040468,2024-07-17,C004681,,Cyprus,web,completed,wallet,26.04,0,26.04
O0040469,2023-03-30,C010568,,Cyprus,mobile_app,completed,card,153.44,3.57,149.87
O0040470,2023-02-09,C007047,,Cyprus,web,completed,card,143.26,1.72,141.54
O0040471,2024-10-22,C009981,,Serbia,web,completed,card,11.33,0,11.33
O0040472,2025-10-01,C007357,,Serbia,web,completed,card,55.69,0,55.69
O0040473,2023-10-26,C008304,,Serbia,marketplace,completed,card,185.32,16.68,168.64
O0040474,2024-10-23,C003605,,Serbia,web,completed,card,814.59,20.5,794.09
O0040475,2025-09-13,C010129,,Serbia,mobile_app,completed,card,77.7,0,77.7
O0040476,2025-07-21,C005338,,Serbia,marketplace,completed,wallet,61.38,0.47,60.91
O0040477,2024-07-30,C002438,,Cyprus,marketplace,completed,card,1646.24,54.14,1592.1
O0040478,2023-12-31,C001788,,Cyprus,web,completed,card,128.74,0,128.74
O0040479,2023-11-11,C005679,,Cyprus,web,completed,card,49.35,8.88,40.47
O0040480,2025-12-06,C006730,,Cyprus,web,completed,card,938.7,73.73,864.97
O0040481,2025-02-15,C003476,,Serbia,mobile_app,refunded,card,89.02,5.34,83.68
O0040482,2025-05-04,C001796,S006,Cyprus,store,completed,card,428.94,19.1,409.84
O0040483,2024-05-13,C005617,,Serbia,web,completed,card,162.8,3.08,159.72
O0040484,2025-11-23,C009110,,Serbia,web,completed,card,155.2,2.97,152.23
O0040485,2025-01-12,C011670,,Serbia,web,completed,wallet,281.1,2.27,278.83
O0040486,2023-07-01,C003437,S004,Serbia,store,completed,wallet,18.23,0,18.23
O0040487,2024-05-24,C005073,,Serbia,mobile_app,completed,card,27.38,2.19,25.19
O0040488,2024-05-02,C009878,,Serbia,marketplace,completed,wallet,565.6,0,565.6
O0040489,2024-02-19,C008600,,Cyprus,web,completed,card,7.9,0.4,7.5
O0040490,2023-12-27,,S017,Cyprus,store,completed,card,114.56,0,114.56
O0040491,2024-02-27,C000909,,Cyprus,mobile_app,completed,card,398.19,14.37,383.82
O0040492,2024-04-19,C006149,,Cyprus,web,refunded,card,925.11,0,925.11
O0040493,2023-02-15,C009854,S014,Serbia,store,completed,card,337.76,0,337.76
O0040494,2025-06-15,C002059,,Cyprus,marketplace,completed,card,1334,120.06,1213.94
O0040495,2024-09-30,C009710,,Cyprus,marketplace,completed,card,789.21,0,789.21
O0040496,2023-08-12,C000829,,Cyprus,web,refunded,card,90.42,0,90.42
O0040497,2023-02-06,C007694,,Cyprus,mobile_app,completed,card,528.54,8.92,519.62
O0040498,2024-02-11,C005228,,Serbia,mobile_app,completed,wallet,125.14,5.72,119.42
O0040499,2025-09-04,C003091,S001,Cyprus,store,completed,cash,329.53,0.8,328.73
O0040500,2024-05-15,C010390,,Serbia,web,completed,bank_transfer,104.79,8.38,96.41
O0040501,2023-06-17,C002583,S014,Serbia,store,completed,card,437.52,17.5,420.02
O0040502,2025-11-26,C005931,,Serbia,web,completed,wallet,576.32,49.95,526.37
O0040503,2025-11-15,C006242,S016,Serbia,store,completed,card,158.07,0,158.07
O0040504,2024-06-08,C005223,,Cyprus,web,completed,card,298.58,0,298.58
O0040505,2024-11-26,C001242,,Serbia,mobile_app,completed,wallet,26.47,0.79,25.68
O0040506,2025-12-15,C005001,S016,Serbia,store,completed,cash,1397.98,152.23,1245.75
O0040507,2023-12-03,C005220,,Serbia,mobile_app,completed,card,106.64,0,106.64
O0040508,2025-08-01,C003352,S014,Serbia,store,completed,cash,1196.11,3.72,1192.39
O0040509,2024-03-04,C004448,S007,Cyprus,store,completed,card,57.04,0,57.04
O0040510,2025-03-11,C008336,,Serbia,mobile_app,completed,card,250.61,2.41,248.2
O0040511,2023-11-09,C008558,,Cyprus,web,completed,card,32.27,5.81,26.46
O0040512,2025-10-26,C003621,,Cyprus,mobile_app,completed,wallet,777.42,8.36,769.06
O0040513,2023-03-15,C006901,S005,Serbia,store,completed,cash,176.76,0,176.76
O0040514,2025-03-07,C006306,,Serbia,mobile_app,completed,card,217.1,0,217.1
O0040515,2024-02-16,C000899,,Serbia,mobile_app,completed,wallet,234.14,0,234.14
O0040516,2024-04-08,C007742,,Serbia,mobile_app,completed,wallet,110.07,2.35,107.72
O0040517,2023-01-30,C003137,S012,Serbia,store,completed,card,80.31,4.02,76.29
O0040518,2025-03-03,C011801,S018,Cyprus,store,completed,cash,167.6,0,167.6
O0040519,2025-07-17,C002583,,Serbia,marketplace,completed,card,45.62,0.46,45.16
O0040520,2023-01-22,C008241,,Cyprus,web,completed,card,62.51,0.79,61.72
O0040521,2023-04-19,C011970,,Cyprus,web,cancelled,card,328.93,0,328.93
O0040522,2023-08-04,C004097,S002,Serbia,store,completed,card,297.77,2.77,295
O0040523,2024-05-03,C000688,,Serbia,mobile_app,completed,card,197.94,0,197.94
O0040524,2025-03-09,C006310,,Serbia,mobile_app,completed,bank_transfer,157.64,6.25,151.39
O0040525,2024-01-03,C010791,S014,Serbia,store,completed,cash,407.51,8.8,398.71
O0040526,2023-11-01,C000605,,Serbia,mobile_app,completed,card,96.77,0,96.77
O0040527,2024-07-30,C000192,,Serbia,web,completed,card,354.87,9.53,345.34
O0040528,2024-03-11,C009655,,Cyprus,mobile_app,completed,card,8.88,0,8.88
O0040529,2025-11-16,C003397,,Cyprus,marketplace,completed,card,377.99,0,377.99
O0040530,2023-05-31,C004019,,Cyprus,mobile_app,completed,card,83.47,0,83.47
O0040531,2025-09-15,,S016,Serbia,store,completed,card,86.11,1.72,84.39
O0040532,2023-02-17,C007581,,Serbia,web,completed,card,103.46,0,103.46
O0040533,2025-08-30,C009194,,Serbia,web,completed,card,1008.35,5.77,1002.58
O0040534,2023-05-17,,S004,Serbia,store,completed,card,632.49,7.01,625.48
O0040535,2025-10-18,C001755,,Serbia,web,completed,card,131.2,0,131.2
O0040536,2023-03-01,C008920,,Cyprus,mobile_app,completed,wallet,378.36,0,378.36
O0040537,2023-07-29,C001632,,Cyprus,web,completed,wallet,664.41,26.58,637.83
O0040538,2025-07-26,C010623,,Serbia,web,completed,card,483.88,13.92,469.96
O0040539,2024-01-31,,S015,Cyprus,store,completed,card,610.03,0,610.03
O0040540,2024-12-03,C007339,,Serbia,web,completed,card,364.04,0,364.04
O0040541,2023-07-19,,,Serbia,mobile_app,completed,card,253.7,10.15,243.55
O0040542,2024-07-12,C006454,,Cyprus,web,completed,card,79.39,0.79,78.6
O0040543,2024-11-16,C007103,,Cyprus,mobile_app,completed,card,58.21,0,58.21
O0040544,2025-12-05,C005116,,Serbia,marketplace,completed,card,165.26,15.5,149.76
O0040545,2023-05-23,C000797,,Serbia,web,cancelled,wallet,424.08,3.01,421.07
O0040546,2025-09-04,C004267,,Serbia,web,completed,card,718.13,2.11,716.02
O0040547,2024-12-11,C002032,,Serbia,web,completed,card,57.26,0,57.26
O0040548,2023-07-02,C009350,,Serbia,mobile_app,completed,card,152.46,0.76,151.7
O0040549,2024-06-04,C000926,,Serbia,web,completed,card,82.19,0.82,81.37
O0040550,2024-11-18,C008870,,Serbia,mobile_app,completed,card,53.63,0,53.63
O0040551,2024-06-06,C003380,S013,Cyprus,store,completed,card,198.53,9.68,188.85
O0040552,2023-09-10,C003100,,Cyprus,web,completed,wallet,417.62,0,417.62
O0040553,2025-04-11,C006098,S013,Cyprus,store,completed,cash,237.66,0,237.66
O0040554,2025-05-22,C007512,,Serbia,mobile_app,completed,card,54.02,2.16,51.86
O0040555,2023-07-20,C003318,S004,Serbia,store,completed,card,117.96,0.1,117.86
O0040556,2024-06-18,C011273,,Cyprus,web,completed,card,20.42,0.82,19.6
O0040557,2024-04-03,,,Serbia,mobile_app,completed,wallet,402.3,0,402.3
O0040558,2023-05-10,C005456,S004,Serbia,store,completed,card,144.48,0,144.48
O0040559,2023-12-04,C000665,,Serbia,web,completed,card,1354.03,0,1354.03
O0040560,2025-12-24,C000116,,Cyprus,marketplace,completed,card,81.6,0,81.6
O0040561,2024-12-01,C003350,S017,Cyprus,store,completed,cash,473.23,0,473.23
O0040562,2023-11-14,C001766,,Serbia,web,completed,card,96.15,0.67,95.48
O0040563,2025-02-03,C007900,,Cyprus,web,completed,card,82,0,82
O0040564,2024-01-27,C009144,,Serbia,mobile_app,completed,card,1188.66,28.99,1159.67
O0040565,2024-11-21,C001291,,Serbia,web,completed,card,44.75,4.48,40.27
O0040566,2025-07-01,C004837,,Serbia,mobile_app,completed,wallet,1088.4,17.14,1071.26
O0040567,2024-04-07,C011282,,Cyprus,web,completed,card,94.4,0,94.4
O0040568,2024-05-26,C001996,,Serbia,mobile_app,completed,card,80.61,0,80.61
O0040569,2025-07-12,C008769,S005,Serbia,store,completed,cash,174.18,0,174.18
O0040570,2023-01-05,C003974,S016,Serbia,store,completed,card,927.24,0,927.24
O0040571,2025-11-06,C011178,,Cyprus,mobile_app,completed,card,639.71,0,639.71
O0040572,2024-06-13,,,Cyprus,web,completed,card,107.55,2.44,105.11
O0040573,2024-05-18,C011103,,Cyprus,web,completed,card,26.51,1.06,25.45
O0040574,2023-01-08,C008621,,Cyprus,web,completed,card,166.25,2.88,163.37
O0040575,2024-06-08,C005267,,Serbia,web,completed,wallet,64.35,0,64.35
O0040576,2023-01-23,,,Cyprus,web,completed,wallet,243.36,19.45,223.91
O0040577,2023-09-25,C011272,,Cyprus,web,completed,card,40.24,0,40.24
O0040578,2023-12-07,C009732,,Serbia,web,completed,bank_transfer,245.18,11.21,233.97
O0040579,2024-10-23,C006735,,Cyprus,web,completed,card,35.04,0,35.04
O0040580,2025-04-10,C004777,,Cyprus,mobile_app,completed,card,257.96,0,257.96
O0040581,2025-03-28,C008682,,Serbia,mobile_app,completed,wallet,192.71,1.11,191.6
O0040582,2023-05-13,C004357,,Cyprus,web,completed,card,227.07,0,227.07
O0040583,2024-11-16,C001878,,Cyprus,web,completed,card,45.58,5.93,39.65
O0040584,2024-07-11,C008184,,Serbia,web,completed,card,84.26,0.84,83.42
O0040585,2025-01-27,C004268,,Cyprus,web,completed,card,324.46,5.55,318.91
O0040586,2023-07-11,C002458,,Serbia,mobile_app,completed,wallet,126.9,2.16,124.74
O0040587,2024-04-26,C002937,,Serbia,web,completed,card,81.7,5.72,75.98
O0040588,2025-04-03,C004581,S018,Cyprus,store,completed,card,224.75,20.23,204.52
O0040589,2024-05-16,C009352,,Cyprus,mobile_app,cancelled,card,100.79,1.98,98.81
O0040590,2023-05-12,C001346,,Serbia,mobile_app,completed,card,1013.36,0,1013.36
O0040591,2024-08-17,C004623,S013,Cyprus,store,completed,card,903.99,4.11,899.88
O0040592,2025-08-20,C010755,,Serbia,mobile_app,completed,card,11.3,0.23,11.07
O0040593,2023-12-30,C011465,,Cyprus,marketplace,completed,card,894.77,9.05,885.72
O0040594,2025-09-12,C003258,,Serbia,mobile_app,completed,bank_transfer,351.16,10.61,340.55
O0040595,2025-11-13,C010922,,Cyprus,marketplace,completed,card,217.36,0.51,216.85
O0040596,2024-05-07,C011743,,Cyprus,marketplace,completed,wallet,178.87,8.94,169.93
O0040597,2023-09-12,C006548,,Serbia,marketplace,completed,wallet,94.37,8.68,85.69
O0040598,2024-08-22,C006568,,Serbia,marketplace,completed,card,73.82,3.69,70.13
O0040599,2024-01-08,C011398,S007,Cyprus,store,cancelled,cash,73,2.92,70.08
O0040600,2023-01-16,C001199,,Cyprus,marketplace,completed,card,174.96,0,174.96
O0040601,2025-09-25,C001703,,Serbia,marketplace,completed,card,105.95,0,105.95
O0040602,2025-03-21,C008300,S011,Cyprus,store,completed,card,129.07,0,129.07
O0040603,2024-12-11,C006055,,Cyprus,marketplace,completed,card,49.94,3.02,46.92
O0040604,2025-01-17,C006396,,Cyprus,marketplace,completed,card,557.56,29.06,528.5
O0040605,2025-10-03,C007142,S001,Cyprus,store,completed,cash,299.23,26.93,272.3
O0040606,2025-02-04,C011688,,Serbia,mobile_app,completed,card,558.96,7.63,551.33
O0040607,2025-11-06,C005554,,Serbia,marketplace,cancelled,card,245.58,0,245.58
O0040608,2025-04-14,C004800,,Serbia,marketplace,cancelled,card,119.33,0,119.33
O0040609,2024-11-25,C010539,,Serbia,mobile_app,completed,card,43.59,1.74,41.85
O0040610,2025-06-06,C002387,,Serbia,mobile_app,completed,card,46.85,0,46.85
O0040611,2023-01-20,C003043,,Cyprus,web,completed,card,9.67,0,9.67
O0040612,2025-07-07,C004167,S013,Cyprus,store,completed,card,695.45,2.57,692.88
O0040613,2024-04-25,C005492,,Cyprus,web,completed,card,27.17,2.72,24.45
O0040614,2024-11-28,C004217,,Cyprus,web,refunded,wallet,9.82,0.88,8.94
O0040615,2023-09-20,C006267,,Serbia,mobile_app,completed,card,207.03,0,207.03
O0040616,2025-03-12,C011086,,Serbia,mobile_app,completed,card,204.6,0,204.6
O0040617,2023-11-24,C000664,,Cyprus,mobile_app,completed,card,200.21,0,200.21
O0040618,2025-05-18,C008657,,Cyprus,mobile_app,completed,card,55.62,0.56,55.06
O0040619,2023-12-05,C002930,S007,Cyprus,store,completed,card,36.74,5.14,31.6
O0040620,2025-11-22,C003737,S006,Cyprus,store,completed,cash,819.48,100.88,718.6
O0040621,2023-04-25,C004637,,Cyprus,web,completed,card,40.66,0,40.66
O0040622,2023-07-10,C002543,,Cyprus,mobile_app,completed,card,91.45,0,91.45
O0040623,2023-12-06,C006575,,Serbia,web,completed,wallet,114.22,19.42,94.8
O0040624,2025-11-22,C009873,,Serbia,web,completed,card,41.49,0,41.49
O0040625,2025-04-14,C010430,,Cyprus,web,refunded,wallet,20.53,0,20.53
O0040626,2024-04-05,C002202,,Serbia,marketplace,completed,wallet,212.11,4.24,207.87
O0040627,2025-07-30,C003339,,Cyprus,mobile_app,completed,wallet,165.56,4.97,160.59
O0040628,2023-10-05,C000110,,Cyprus,mobile_app,refunded,card,4.18,0.42,3.76
O0040629,2023-04-21,C008825,S015,Cyprus,store,completed,cash,80.96,0,80.96
O0040630,2023-01-13,C006241,,Cyprus,web,completed,card,103.83,0,103.83
O0040631,2023-12-15,C002646,,Serbia,mobile_app,completed,card,49.33,0,49.33
O0040632,2023-08-18,C007170,S012,Serbia,store,completed,card,214.09,6.2,207.89
O0040633,2024-12-13,C007397,,Cyprus,marketplace,completed,card,44.16,0,44.16
O0040634,2023-03-01,C000292,S006,Cyprus,store,completed,card,405.39,0,405.39
O0040635,2025-04-08,C006349,,Serbia,marketplace,cancelled,bank_transfer,115.36,0,115.36
O0040636,2024-02-03,C008583,,Cyprus,web,completed,wallet,638.69,4.97,633.72
O0040637,2024-12-16,C011718,S011,Cyprus,store,completed,cash,10.23,1.64,8.59
O0040638,2023-04-09,C007996,,Cyprus,web,completed,card,388.17,37.07,351.1
O0040639,2025-11-15,C011317,,Serbia,mobile_app,completed,card,248.68,0,248.68
O0040640,2023-11-21,C005294,,Cyprus,web,completed,wallet,305.08,0,305.08
O0040641,2024-07-09,C007314,,Serbia,mobile_app,completed,card,82.08,7.39,74.69
O0040642,2025-04-26,C001938,S010,Serbia,store,refunded,wallet,126.73,0,126.73
O0040643,2024-05-14,C000557,,Serbia,mobile_app,completed,card,833.99,16.25,817.74
O0040644,2023-05-22,C010496,,Serbia,marketplace,completed,wallet,97.86,0,97.86
O0040645,2025-07-22,C007030,,Serbia,web,completed,card,73.46,1.47,71.99
O0040646,2024-05-21,C010129,,Serbia,web,completed,wallet,99.86,8.99,90.87
O0040647,2023-04-07,C006664,,Serbia,marketplace,completed,card,344.9,1.21,343.69
O0040648,2025-06-29,C009514,S014,Serbia,store,completed,card,757.13,1.56,755.57
O0040649,2025-09-06,C006278,,Cyprus,web,completed,card,56.74,5.11,51.63
O0040650,2024-05-02,C009267,,Serbia,mobile_app,completed,card,177.97,1.78,176.19
O0040651,2023-06-17,C008482,S007,Cyprus,store,completed,card,10.25,0,10.25
O0040652,2025-07-03,C009708,,Serbia,web,completed,card,3.45,0,3.45
O0040653,2024-05-23,C011274,,Serbia,mobile_app,completed,wallet,1689.58,9.59,1679.99
O0040654,2025-11-18,C008758,,Cyprus,web,completed,card,451.12,5.25,445.87
O0040655,2024-08-31,C000315,,Serbia,web,completed,card,84.89,3.83,81.06
O0040656,2025-08-18,C011412,,Cyprus,mobile_app,completed,wallet,101.59,0,101.59
O0040657,2025-02-11,C001479,,Cyprus,marketplace,completed,wallet,86.38,0,86.38
O0040658,2023-10-20,C005900,S017,Cyprus,store,completed,card,570.34,50.36,519.98
O0040659,2025-03-01,C008173,,Cyprus,web,completed,card,365.53,21.53,344
O0040660,2025-04-08,C005148,,Cyprus,web,completed,wallet,17.41,0,17.41
O0040661,2023-07-05,C011829,S014,Serbia,store,completed,card,1.59,0,1.59
O0040662,2023-02-21,C009948,S010,Serbia,store,completed,card,107.56,4.89,102.67
O0040663,2024-12-04,C002965,,Serbia,mobile_app,completed,card,83.41,0,83.41
O0040664,2025-09-17,C006562,,Cyprus,marketplace,completed,card,457.84,0,457.84
O0040665,2025-03-13,C010351,,Cyprus,web,completed,wallet,364.39,1.09,363.3
O0040666,2025-03-23,C010842,,Serbia,web,completed,card,303.76,0,303.76
O0040667,2024-04-24,C005015,,Cyprus,web,completed,wallet,375.67,7.52,368.15
O0040668,2024-08-19,C007030,S007,Cyprus,store,completed,card,62.8,0,62.8
O0040669,2023-10-02,C000272,,Cyprus,mobile_app,completed,card,1186.82,45.36,1141.46
O0040670,2023-01-25,C003286,S002,Serbia,store,completed,card,112.14,5.18,106.96
O0040671,2023-05-01,C008654,S008,Cyprus,store,refunded,card,199.35,1.57,197.78
O0040672,2023-04-07,C008434,S005,Serbia,store,completed,card,115.27,0.08,115.19
O0040673,2023-06-02,C007221,,Cyprus,web,completed,card,230.78,14.37,216.41
O0040674,2024-07-28,C007041,S013,Cyprus,store,completed,card,336.94,0.36,336.58
O0040675,2025-10-01,C010713,,Serbia,web,completed,card,245.7,0,245.7
O0040676,2024-11-08,C003102,S005,Serbia,store,completed,card,142.51,1.65,140.86
O0040677,2024-12-02,C009186,,Cyprus,mobile_app,completed,wallet,73.05,8.04,65.01
O0040678,2025-02-28,C009769,,Serbia,mobile_app,completed,card,205.96,0,205.96
O0040679,2023-08-31,C003864,S009,Cyprus,store,completed,card,185.77,0.07,185.7
O0040680,2024-05-05,C010532,,Serbia,web,completed,card,93.07,4.65,88.42
O0040681,2025-02-02,C006284,,Cyprus,web,completed,card,415.85,0,415.85
O0040682,2025-12-13,C006536,S011,Cyprus,store,completed,card,66.95,9.3,57.65
O0040683,2023-06-06,,S017,Cyprus,store,completed,card,76.9,6.15,70.75
O0040684,2025-11-18,C010985,,Serbia,web,completed,card,480.8,57.7,423.1
O0040685,2023-11-23,C008773,S004,Serbia,store,cancelled,wallet,16.14,2.1,14.04
O0040686,2023-06-30,C010669,,Cyprus,web,completed,card,110.66,0,110.66
